date,mrdi_short,mrdi_long,ma20_mrdi,ma60_mrdi,risk_score,is_latest,display_roled
2019-10-30,2.5020844785818435,3.1094472619577345,3.5271787148478837,3.097162587203184,0.6306585158695573,0.0,0
2019-10-31,2.799904727209132,4.571242585195391,3.0083015741677825,1.9872634442996016,0.8216599465677292,0.0,0
2019-11-01,2.4244805505928886,3.0422921939478704,3.4246210291013965,2.078707789313921,0.6103734641976691,0.0,0
2019-11-04,2.483690579103799,2.7392457631540355,3.5819103407941437,2.662014152752636,0.5836266833224657,0.0,0
2019-11-05,2.645930947556925,3.718301702292687,4.202571345060803,2.286355078252158,0.7100719760456247,0.0,0
2019-11-06,2.005096059083934,2.837828885462834,2.9512887418330136,3.300632001077608,0.5403123510885239,0.0,0
2019-11-07,2.8787856333438544,4.360912054601879,2.8177027666124026,3.698399473423968,0.8073751537812304,0.0,0
2019-11-08,1.8975876714007247,2.092905642100876,2.178915065201645,3.4656677598894667,0.4486586817954929,0.0,0
2019-11-11,1.3869487476815645,1.3994072350514828,2.2472506984158,2.7875310577459023,0.3133708182164849,0.0,0
2019-11-12,1.0895702089129358,1.414477688997879,1.6755249999067718,2.9901188852671816,0.2813787803009046,0.0,0
2019-11-13,1.606184152606159,1.796124645657655,1.601402174725249,2.448658769621454,0.3825099340780212,0.0,0
2019-11-14,1.4527622515002565,2.117003131171813,1.264417499646109,2.182366167729009,0.4009779466336415,0.0,0
2019-11-15,1.5233271668198594,1.54303966050218,1.7113805302364675,3.238614856015652,0.3448579401551643,0.0,0
2019-11-18,1.4829929489066482,1.6261199994542808,1.444234282225633,2.5631532372726977,0.3495704066292083,0.0,0
2019-11-19,2.223802675776836,2.0822944665279226,1.5885724986759897,2.887366332791524,0.4844142787312256,0.0,0
2019-11-20,2.328076445021187,2.1955440276753344,1.7335392662466291,2.8598634762228468,0.5088721252871802,0.0,0
2019-11-21,1.2562167746428765,1.522114889097665,2.0204837841638565,2.64474033395049,0.312272880313784,0.0,0
2019-11-22,1.5865980016945496,1.3353889074009804,2.243573620739052,2.999619732579258,0.3288285115289159,0.0,0
2019-11-25,2.4487318389239534,2.2417834536426486,2.487493811807426,2.7414618308096057,0.5277001114544297,0.0,0
2019-11-26,1.400339380262071,1.3027146634947826,2.420917477507928,2.824497663036313,0.3040867731379033,0.0,0
2019-11-27,1.825820743609672,1.851254100366445,2.255589469436094,2.741909762746636,0.4135396329292072,0.0,0
2019-11-28,0.7290776581425421,0.6011787333179005,2.4814967316775,2.101546635339254,0.1497120760396172,0.0,0
2019-11-29,1.9219675993619008,1.6829781144585454,1.850879718569806,2.063837410466107,0.4056312120342437,0.0,0
2019-12-02,4.036840570279937,3.863639069190345,1.7527137310041552,1.9862761105200823,0.8886975885382261,0.0,0
2019-12-03,3.4365175005781774,4.753910194848259,2.188595036175468,1.570469547109336,0.9139142470127016,0.0,0
2019-12-04,2.789813501624954,3.3960331791648217,1.7532619127371267,1.7739265266506916,0.6907917497728933,0.0,0
2019-12-05,1.190675187522985,1.3088615416065172,1.8213543355986288,1.5287725087298158,0.2793116593851128,0.0,0
2019-12-06,2.333700611350591,2.372308406466764,1.6509640905859917,1.3388715748803246,0.5261373288757047,0.0,0
2019-12-09,3.451032289578659,2.313908691427097,2.0656451733650463,1.4240493600243358,0.6462184137948981,0.0,0
2019-12-10,1.1068439611318377,0.8166688954862394,1.8856531888553687,1.377657181422478,0.2154878721846869,0.0,0
2019-12-11,1.9635196571995688,1.8569942000709647,1.9584425843973483,1.3838688852942425,0.4273347959128462,0.0,0
2019-12-12,3.0447387695694346,4.208634787707334,2.4280905477795542,1.8479820621515828,0.8093586981376448,0.0,0
2019-12-13,4.082917732325713,3.892531276946918,1.8963136167930583,1.5623203016883285,0.903639505006039,0.0,0
2019-12-16,2.3791060144617995,3.4590778266160487,2.88052755028562,2.14965134510043,0.6580070092370015,0.0,0
2019-12-17,0.8580914524433015,0.93470508279136,2.3185145663035662,2.6213133981234797,0.2027883194974138,0.0,0
2019-12-18,1.3696069731450278,1.6858604625914957,2.7628290255554315,2.414277767273693,0.345083494165222,0.0,0
2019-12-19,1.587529597516467,1.2441744257596097,2.454833237661288,2.486095949166492,0.3216253829189368,0.0,0
2019-12-20,1.3355294417488257,1.637101568397865,2.9290466303873544,2.9209583227538958,0.3357453794214408,0.0,0
2019-12-23,1.4860755432870958,1.562146216748047,3.1903184222067957,3.0889866628557665,0.351324390668483,0.0,0
2019-12-24,1.910738576117253,1.580376195237492,3.2136752484672173,3.395590780565733,0.4083141629876874,0.0,0
2019-12-25,0.4771505844150882,0.1835169398607672,2.918014276663216,3.6229598860913503,0.0786582412362606,0.0,0
2019-12-26,2.4613504663994368,1.7069230452848998,3.209288138602065,3.954351498128804,0.4896750409349451,0.0,0
2019-12-27,2.1580845486399016,2.2380380222636127,2.592602536500455,3.7200409409316175,0.5111839955500938,0.0,0
2019-12-30,2.3129664103897687,1.789555078881738,2.335928007701509,3.847355778188934,0.4806349455513435,0.0,0
2019-12-31,3.819478053410886,2.640561130283961,2.9577767288493213,4.096306669809488,0.758962348661105,0.0,0
2020-01-01,1.1118072932809822,0.4333596432030807,2.309716792282272,3.5504265035631697,0.1839157735649394,0.0,0
2020-01-02,4.100030826267445,3.314413840593214,2.1773489276828446,3.013311598846735,0.8666790528948505,0.0,0
2020-01-03,3.361980750289201,3.2660412192627595,2.6575278203225863,2.503706403498789,0.7711868405854532,0.0,0
2020-01-06,3.610468928430115,2.8295144604153526,3.0838504702583824,2.729414868407292,0.7533536047727682,0.0,0
2020-01-07,3.005835021238859,2.118422271861061,3.3861950199126465,2.8800633239925384,0.6010038572246301,0.0,0
2020-01-08,2.41205647185457,2.0266705945256445,2.946295507380311,2.6657828835026574,0.5183459739519329,0.0,0
2020-01-09,4.505729133469655,2.878322223842151,2.87382126228277,2.4748095564906145,0.8592298435361474,0.0,0
2020-01-10,2.4834825363829944,1.959470369677788,2.7461680666849397,2.612224966353877,0.5147653116421816,0.0,0
2020-01-13,2.948588881771745,2.140828059863187,2.562760879342668,2.5646699881947006,0.5906817606646212,0.0,0
2020-01-14,2.2465651487101947,2.0087979342682174,2.5061303928745104,2.5711461202950616,0.4917371919476314,0.0,0
2020-01-15,1.755687438370951,1.4775900890655012,2.6529627597421106,2.5779387128037654,0.3741052958518003,0.0,0
2020-01-16,2.5164596657223317,1.6570038141314958,2.4635835162778488,2.3324516891633853,0.4853407975988757,0.0,0
2020-01-17,2.237608015139032,2.17127079068854,2.7060727157969757,2.5076276963742017,0.5085952699729221,0.0,0
2020-01-20,0.6706879202436232,0.1822012872768622,2.6074531416854483,2.3511281084686746,0.1007167188319534,0.0,0
2020-01-21,2.5488094722963077,2.6678977677932947,2.7092269849615462,2.523935298541274,0.6008161548976191,0.0,0
2020-01-22,1.6062859252816617,1.36042506917365,2.519657301672278,2.521704606811644,0.3432167059780135,0.0,0
2020-01-23,1.5192725130905709,1.3993414385828622,2.38300971188526,2.2942227492665497,0.3370550659269641,0.0,0
2020-01-24,3.1953346496672603,2.8412365541980957,2.4647010655190424,2.693674410864442,0.6976506665666131,0.0,0
2020-01-27,5.469459449399293,3.7945364861098745,3.05369295269103,2.7998890762934217,1.0537780430291113,0.0,0
2020-01-28,3.109231998599421,2.3240453446880376,3.196516024159912,2.7590130173203358,0.6174726253160371,0.0,0
2020-01-29,1.564004303225662,1.9838980171398424,3.822415306008937,2.8518550537449023,0.4005488346903673,0.0,0
2020-01-30,2.597112322092779,3.208654006787365,3.881623612086344,3.4203663767955472,0.6556710869216335,0.0,0
2020-01-31,4.764872721020285,3.0561544681698827,3.5562679454244024,3.910639679777414,0.8769315384495517,0.0,0
2020-02-03,3.956408812934488,2.4533209655667445,3.9413288429454094,3.775321655546829,0.7188366769405474,0.0,0
2020-02-04,3.9038251878925583,3.8790105815893594,3.5495601972435984,3.33883119440411,0.8702567745207446,0.0,0
2020-02-05,5.780332909248709,4.186039877048593,3.540469182499671,3.1112166460517616,1.1088379461810831,0.0,0
2020-02-06,2.3200312188767453,1.88201353330887,3.196594095600702,3.3909269960520323,0.4673345461798592,0.0,0
2020-02-07,2.5379745727210308,2.9029414980718493,3.516340625657796,3.976641564806557,0.6044153562420499,0.0,0
2020-02-10,2.7998483429634087,2.4055495271809604,3.8987766330360647,3.804451685823107,0.5788118403581406,0.0,0
2020-02-11,1.8066024203796536,2.3675287214537537,3.1536698686207782,3.522048093573247,0.4634805255430771,0.0,0
2020-02-12,1.9039183173670005,2.349965938899621,2.693403824800379,3.542914035933028,0.4724305440675431,0.0,0
2020-02-13,1.2576296421180184,1.3189849436283378,2.705388125756788,3.7542427374228655,0.2863124281042422,0.0,0
2020-02-14,1.4877841572117392,1.6655590730851222,2.843925130479863,3.954166913018211,0.3503210165004161,0.0,0
2020-02-17,0.8345197647515481,0.2056584945269022,2.8305734516458627,3.8626188635183913,0.1160761102835902,0.0,0
2020-02-18,3.109537353960912,2.4093406688226997,2.6840072301096627,4.170553392529702,0.6138814609591083,0.0,0
2020-02-19,2.0248484275773078,1.9116953822291465,2.820215523210481,4.261251205809438,0.437582943156722,0.0,0
2020-02-20,4.665697028406923,3.70524385106627,3.5153225372442245,4.673804427421706,0.9202050581826362,0.0,0
2020-02-21,4.329854266585018,3.751551448037884,3.963269246015452,4.867039058581369,0.888519768950847,0.0,0
2020-02-24,6.570796370476518,6.038938384389697,4.8007852098952615,5.4775221143961454,1.3672659114253087,0.0,0
2020-02-25,9.126191592192884,7.212080735993071,5.077147558374075,4.916475122084621,1.756819188554943,0.0,0
2020-02-26,3.1644795816078544,4.38751021846117,5.168301895461045,5.697179701447204,0.8153393300812652,0.0,0
2020-02-27,7.1256100925878405,6.415724498844391,5.729368091423677,6.192091172194295,1.4367702676886391,0.0,0
2020-02-28,11.2882300867663,15.16050283545364,7.18595780266109,7.627427238472988,2.7740305076743104,0.0,0
2020-03-02,9.44090649639808,10.934544933172496,7.979941914668212,7.503922512498287,2.094237461218963,0.0,0
2020-03-03,5.792941800266691,7.060843300576964,9.705966663390296,8.04723501006601,1.3005355632429954,0.0,0
2020-03-04,5.035856495565833,8.854108178320114,10.495842225773185,8.245136556968877,1.4219557028949037,0.0,0
2020-03-05,3.748946099117032,5.6022668769267625,10.33787716260741,8.919222512406332,0.9491943630857024,0.0,0
2020-03-06,8.844718982799746,16.228534730491674,13.220703706202938,10.680653233733404,2.52867846233521,0.0,0
2020-03-09,10.85557821528182,24.510895917026385,18.29643618985365,14.923441988841542,3.561357582475153,0.0,0
2020-03-10,11.88793121288854,29.4819694334607,7.233067821586024,7.067485681240028,4.151092897252642,0.0,0
2020-03-11,7.425062671358758,12.391272967417173,7.639437998103175,6.732439590392231,1.94978502002026,0.0,0
2020-03-12,8.21798688413795,14.90073795791564,9.751664176528626,7.718964787985791,2.26977916750922,0.0,0
2020-03-13,6.291645140222082,12.15457750483221,7.008885805213737,6.057116745760119,1.7835918579892032,0.0,0
2020-03-16,7.448711347335312,15.557492296894983,10.01632257145497,8.53363083314679,2.1790632989102647,0.0,0
2020-03-17,5.497915740274667,14.318587667720587,8.664880807571175,7.433768656382749,1.8637651547249952,0.0,0
2020-03-18,5.815935728334488,14.598952604109725,12.24546546500863,9.7334474935208,1.891189306902412,0.0,0
2020-03-19,3.5629883234414206,7.377791874633735,10.402597124681728,8.396122098261792,0.9958716250016588,0.0,0
2020-03-20,6.3221555615684295,12.602298842461208,11.174990497468915,9.730636692313896,1.7053332792228404,0.0,0
2020-03-23,5.002303399593134,9.58289134366822,11.03123015790091,9.65982624070356,1.3035798879672875,0.0,0
2020-03-24,6.050992804088934,14.107335773426518,7.4032969638995025,8.256296933448098,1.7956620548429223,0.0,0
2020-03-25,2.088614224588349,5.276069847794922,7.39474636538375,7.979026305052715,0.657736733467597,0.0,0
2020-03-26,2.6126124413979324,7.332929305423509,5.103767939166533,7.004583777469338,0.8824254579054824,0.0,0
2020-03-27,2.974008586536208,5.804850605991801,6.1674722513940266,6.483999357311596,0.7668073474741792,0.0,0
2020-03-30,2.7408655356072966,7.4182895233152655,4.950287390910963,5.621060266967631,0.8847214094928573,0.0,0
2020-03-31,2.4949163934652847,4.953545544609202,5.187315418616167,5.6890979413741904,0.6434804380528434,0.0,0
2020-04-01,2.1100875156984693,4.716291041042632,6.420507396503809,5.981844474304212,0.591620171609184,0.0,0
2020-04-02,1.5518432396580326,3.0834648127355955,5.424163762505646,5.503159309323595,0.4004575164633602,0.0,0
2020-04-03,1.877158306219688,3.854809124210188,6.436997997880432,5.6204314876692605,0.4956472617801714,0.0,0
2020-04-06,3.587604212885284,9.718546581123748,12.557613403795422,5.05473076079605,1.154333076589154,0.0,0
2020-04-07,1.0153123653489309,2.898103473616588,7.144312623232662,5.138665024128124,0.3399024678310157,0.0,0
2020-04-08,1.4368015808080408,3.666950993591128,6.627517241339797,4.810304487234244,0.4421401296742542,0.0,0
2020-04-09,1.926773494178514,4.487765749184483,7.220988545800084,4.486260560777545,0.5565248281802784,0.0,0
2020-04-10,0.5060968390106324,0.7229681005236762,6.392420646225104,4.476923977978669,0.1051731649251403,0.0,0
2020-04-13,1.8240822367743108,4.762980251241901,7.2031146021746,4.396294208598484,0.573141029613371,0.0,0
2020-04-14,1.5761126642940415,3.894078450887798,5.788010093584608,4.286548340033273,0.4753079364707516,0.0,0
2020-04-15,1.5374528559418978,4.787756190598661,8.902151743098587,4.291272193895001,0.5526409959113169,0.0,0
2020-04-16,1.4290214275501008,3.1358250845679074,7.874392100217187,4.50157069734698,0.3954285939993012,0.0,0
2020-04-17,1.993490814935692,4.508544144940211,7.195449286544659,3.8864453463502193,0.563684644357758,0.0,0
2020-04-20,1.1543884939031153,2.836686993217969,7.058573318634327,3.8352220405133126,0.3467392970858003,0.0,0
2020-04-21,1.4582306078004674,3.72230106997096,4.73947073603833,4.000438029900942,0.4505064395898812,0.0,0
