week,QQQ_1M_shock_score,QQQ_1W_shock_score,SP_1M_shock_score,SP_1W_shock_score
2011-12-26,1.6327629950258733,1.6897861173203188,1.4240993407962572,1.611538926421099
2012-01-02,1.6492282023698275,1.6341191905766228,1.4837721006113114,1.5565655105439715
2012-01-09,1.4371912609101818,1.5930461487409644,1.1815607078425507,1.5028566495819802
2012-01-16,1.470099965333777,1.5944251847331181,1.2435022069443382,1.4960439328002495
2012-01-23,1.5820159070556334,1.5995643312918633,1.4223933187573605,1.5197170031149145
2012-01-30,1.4510728359034277,1.56927107833418,1.2657305522157825,1.4842455128149161
2012-02-06,1.4048303335125047,1.508332850534971,1.2556043069063048,1.419819205672307
2012-02-13,1.4012797862873139,1.4842391420246999,1.3039445348544012,1.4099296021203238
2012-02-20,1.458336929394955,1.439103128045352,1.403995776347257,1.398375573533987
2012-02-27,1.450146096791411,1.389930072513863,1.4277749821283232,1.3653222294511673
2012-03-05,1.4420054392360369,1.386602975505252,1.4501495462884337,1.3836091217919466
2012-03-12,1.4341370399654705,1.3386523482950319,1.4281880834984473,1.334015535795373
2012-03-19,1.4122545164028166,1.3062829312544573,1.407737030739439,1.2970319409443212
2012-03-26,1.3877630887579657,1.3064724201064286,1.3858701295246088,1.2849311654471944
2012-04-02,1.3713517103945916,1.3894650562599207,1.3315581482474632,1.4235354405448035
2012-04-09,1.440486692127546,1.392369493039682,1.4101890045898666,1.4278253575737405
2012-04-16,1.472668102635731,1.3568034508947244,1.4218163859398063,1.350558490345003
2012-04-23,1.543740654485534,1.254575774096166,1.4623338367248795,1.182192453579006
2012-04-30,1.6266685681523085,1.2777888117354117,1.5284841295586329,1.1910262864444139
2012-05-07,1.5735292871333832,1.2499324126850544,1.4357358221660534,1.144603975928778
2012-05-14,1.5673818720758854,1.328148863934426,1.4272667865619584,1.2895183088473547
2012-05-21,1.5154480576126554,1.336615159228815,1.3327638633143781,1.2530277228503344
2012-05-28,1.4797582025207705,1.4424883420807506,1.302756994983859,1.390260673971024
2012-06-04,1.5098192711025706,1.521673658239363,1.3935743000532357,1.447137403323404
2012-06-11,1.5348729793761131,1.4812827058258182,1.4312447881175778,1.258771577047066
2012-06-18,1.5466418894184057,1.5908847913730588,1.4780545830486118,1.4442491773032855
2012-06-25,1.551515870889358,1.7393301126861898,1.443241935635791,1.6321908141277406
2012-07-02,1.6201863308713473,1.733707223517277,1.5690646493307991,1.676090311717478
2012-07-09,1.666994299313597,1.731736212985055,1.6822619133882741,1.6433247118564258
2012-07-16,1.8232865649071932,1.7469029942711762,1.8616147412553616,1.739303448462337
2012-07-23,2.2471836688236184,1.840411512167006,2.2945024691628384,1.8766672076839142
2012-07-30,2.3553150455958773,1.8403082724488897,2.425723712833867,1.9307591960971584
2012-08-06,2.2073143229226626,1.7858440464233138,2.3060066556695795,1.8404915289211916
2012-08-13,2.1143913112539727,1.736957365274903,2.235468588649527,1.8220663059519737
2012-08-20,2.0784969758501473,1.7020613399849487,2.2817891464022058,1.8327150672824408
2012-08-27,1.9788869168707708,1.6939878907428156,2.188519231049685,1.9001975562442845
2012-09-03,1.8882762483234532,1.5942705491789493,2.074441459383062,1.748957580709574
2012-09-10,1.8265362857814667,1.4922221267849691,2.00246453489909,1.513369916169079
2012-09-17,1.7652260481867146,1.4766437219854203,1.9043158854767404,1.4857401765878628
2012-09-24,1.6905257858787297,1.4398287068596574,1.7653882837099075,1.3878749492796076
2012-10-01,1.6174884460491097,1.3557952216495988,1.6246320987118588,1.211877272290595
2012-10-08,1.566174985340857,1.4269073238631134,1.4908789751518017,1.2754856826810406
2012-10-15,1.5478396831364176,1.4119232121865675,1.409991902159334,1.1518623821660772
2012-10-22,1.5279070904150034,1.4402012972316935,1.3777148035887823,1.2145452218995
2012-10-29,1.4834614161984814,1.5587386854789804,1.3245195073729457,1.3971833048206448
2012-11-05,1.4248455657488657,1.6899729048054783,1.244901973466509,1.672582745030275
2012-11-12,1.4108991830888185,1.7607908475124412,1.2294309982678162,1.7607418305964535
2012-11-19,1.3597154867233243,1.6843150699538894,1.1402649040753752,1.5688440771746144
2012-11-26,1.292382016465142,1.6548637851770773,1.0461093016213896,1.47638680902731
2012-12-03,1.2725106378853415,1.728688515548573,1.0039995835635598,1.542280626671789
2012-12-10,1.2938366726813624,1.7548465404005473,0.9857175249022998,1.6206559922808725
2012-12-17,1.3342334403763587,1.8161890384147805,1.0032298281034004,1.7821317153977048
2012-12-24,1.4323828114792783,1.8969343222415496,1.1558959764088637,2.0053906585555152
2012-12-31,1.4591898233951859,1.8521637210724065,1.2101122678377167,1.9139232641753505
2013-01-07,1.5653672070479607,1.8428040423170613,1.4107229795121263,1.973159326171587
2013-01-14,1.6690385070464466,1.873008822834726,1.5887387737148373,2.031733869880275
2013-01-21,1.7256990300157773,1.8614561036331632,1.708832548509378,2.002509964742984
2013-01-28,1.7536873376877924,1.7573369788565896,1.8400469194853315,1.8674347113189564
2013-02-04,1.7583379273834747,1.7075909287078574,1.8842916723156637,1.8193243778811539
2013-02-11,1.7546085692424211,1.6929664859643634,1.9272164278061314,1.8164185033813958
2013-02-18,1.7027227486255283,1.6061541542080207,1.8514590720857371,1.6842036415439516
2013-02-25,1.6811548841359385,1.5801958495176747,1.798787710069621,1.6460904859159131
2013-03-04,1.670468256278507,1.541860018676294,1.7833644372864226,1.5331523167586452
2013-03-11,1.68946771753511,1.495001391121918,1.8043510005187553,1.4191956124318532
2013-03-18,1.6952471326607943,1.4668999738231816,1.7665330583946672,1.3977482452404153
2013-03-25,1.6713046925129298,1.5008292785814041,1.7407823513306133,1.4323508531322129
2013-04-01,1.6167785374579389,1.5645259086170245,1.6934708568036119,1.5486326537427357
2013-04-08,1.5667261764598508,1.444931618631011,1.6259467249008817,1.32289388619184
2013-04-15,1.5391202577445438,1.4253889393556707,1.6094324927458916,1.2844039142991863
2013-04-22,1.4925186196052975,1.4631143840611895,1.5912420757965837,1.3311295388079023
2013-04-29,1.395553613717771,1.4029397650857165,1.4751115464548756,1.2641297416038642
2013-05-06,1.3336036649346954,1.3700924712825864,1.3875111162779645,1.2121911607286286
2013-05-13,1.2150889401094684,1.3082968918862952,1.213263020905699,1.1182250479675035
2013-05-20,1.2003010108353145,1.2648927058845703,1.2108112252337446,1.1370065296546008
2013-05-27,1.3026324425897995,1.2587019455368846,1.4131725387020286,1.2331986857258668
2013-06-03,1.3243796306128695,1.3005766095187694,1.4994607566832225,1.3424852695951175
2013-06-10,1.4605520708196817,1.347364536739467,1.7239251136317657,1.5010912041566702
2013-06-17,1.576746943470943,1.4213490143430547,1.8920578342353533,1.6957444811267481
2013-06-24,1.5546173306720157,1.358983318309254,1.831554503848545,1.5850838077878806
2013-07-01,1.4766634178956206,2.015272661341737,1.665587832870176,2.070724417733062
2013-07-08,1.3868677099858957,1.9824703055993824,1.495276520259194,1.9473568283279223
2013-07-15,1.2668139485496146,2.011539367274685,1.2289743408036775,1.9779269193048743
2013-07-22,1.1877485898923892,1.930517840718381,1.0127594644095874,1.9168139289123072
2013-07-29,1.061530270411163,1.6400148217936947,0.7809869831445598,1.5213684613081713
2013-08-05,1.2557701989321797,1.490211984513105,0.6717508862046778,1.3544515655880676
2013-08-12,2.6943492299634837,1.3941434331664913,1.4306835314943942,1.2795159815839485
2013-08-19,2.442508328120242,1.2873398123468007,1.4065188740293144,1.0814321921567798
2013-08-26,2.2123168844601504,1.4408221649858184,1.3358508106085214,1.3634093166661658
2013-09-02,2.0157681731088366,1.4758821194100165,1.233258563286375,1.448386586222288
2013-09-09,1.6994990993396648,1.3754946433817128,0.9704572697848692,1.1908482373033593
2013-09-16,1.4779816347447357,1.31768851195417,0.7359561138898963,1.0244354014473287
2013-09-23,1.3639240465788918,1.2854562616189151,0.622175216430737,1.0109866096340645
2013-09-30,1.2268409114459544,1.205721337840974,0.45453338184956354,0.8436175323905827
2013-10-07,0.9894208722453631,1.2075505726409177,0.20201893758125172,0.7950205208099248
2013-10-14,0.8761226535181628,1.0753925018906727,0.5563387171708863,0.506287574152425
2013-10-21,0.8179755737562053,0.9527377014105345,0.682265179883757,0.2069350550672634
2013-10-28,0.6715785372650092,0.8149159456732851,1.1015726506136663,0.10408923436609006
2013-11-04,0.6767544316488054,0.735853212166568,1.1462104717117718,0.4737724323897355
2013-11-11,0.7145186423733497,0.6434046859171555,1.1472804873840472,0.8037257309095606
2013-11-18,0.6850271991554743,0.6930030525419376,1.256271785481594,0.8199272312209049
2013-11-25,0.7163951012911313,0.763172435735421,1.0169253031923897,0.6925001718754175
2013-12-02,0.6657142074862634,0.9509066632829584,0.9021900969693558,0.3758012703434828
2013-12-09,0.659493508900583,1.2314994301673006,0.6237211828470093,0.24467210506112974
2013-12-16,0.5652419896513089,1.278565436907957,0.5521403787336765,0.012742149382878314
2013-12-23,0.5446779156550743,1.5708457523078965,0.42907762506085395,0.1416212910701386
2013-12-30,0.5526123333812694,1.9646334326086348,0.31253703889534656,0.3908148240467005
2014-01-06,0.6022401635127337,2.1931961500216044,0.19235911906440817,0.8691152862477909
2014-01-13,0.7401645739538147,1.9906111009222007,0.08483732787342761,0.8763464298797883
2014-01-20,1.1548624455388623,1.7069257113564025,0.8715565404378686,0.9011941631112113
2014-01-27,1.7379180683970454,1.6778096668422,1.3507621021836833,0.8326066833461169
2014-02-03,2.5008175257405028,1.314645436521563,1.373437611444699,0.17732334240183675
2014-02-10,2.5111306717527397,0.5165743593036807,1.6377765685145251,1.2070931862054972
2014-02-17,2.243705804281731,0.3743590900606692,1.5551661094585938,1.1162993929357952
2014-02-24,1.9849633691433701,0.14701223326111929,1.346190251059097,1.2615232257472657
2014-03-03,1.9604282050416433,0.2165730562341694,1.3529167717655548,1.2524156543241123
2014-03-10,1.7924993656247385,1.7848250378362687,1.245650066553578,1.1678866990053194
2014-03-17,1.6119393411702305,2.289137992764987,1.046203961004698,2.0395917011220015
2014-03-24,1.8796052007376445,2.620086587436225,1.5300326898046324,2.6102974141629494
2014-03-31,2.0183600634770826,2.497334585548779,1.7636234060699012,2.470198398937165
2014-04-07,1.9725200778483318,2.697660582833313,1.712120089053082,2.8915532349638733
2014-04-14,1.8925452382050114,2.366909195649913,1.6223786966554916,2.541430410862352
2014-04-21,1.6749329861276163,2.1638962955094594,1.3110234653869701,2.341114545531289
2014-04-28,1.456930262286155,2.0211679052845177,1.0126257651376251,2.11713792059089
2014-05-05,1.4191461367682572,1.9546339183256125,0.9346063000668572,1.8952279232530076
2014-05-12,1.3519104361022496,1.7911498108303192,0.883207250156364,1.67952713065714
2014-05-19,1.2576764566260483,1.7020636867783203,0.8764347650748268,1.5464122926064976
2014-05-26,1.318633283592307,1.5613505746087273,1.068383730359177,1.323985585108925
2014-06-02,1.4315737920178877,1.3519476792524465,1.4064412306760135,1.0011924126265677
2014-06-09,1.4709603842178545,1.1166068922029337,1.5649869045309517,0.6664096071699525
2014-06-16,1.5973908913406245,1.0591612992919888,1.7883680164163762,0.5051611691902022
2014-06-23,1.7193934994004072,1.0252637218171217,2.035860797329322,0.5113608385302773
2014-06-30,1.820812332718967,0.8879326383178285,2.2348558319398126,0.33886762356849004
2014-07-07,1.9936048575633902,0.785578861490408,2.58820812992301,0.26721241329593987
2014-07-14,2.112836091770956,0.6940932793120677,2.8161278114906882,0.1262545586575016
2014-07-21,2.213411744153159,0.7177114384107894,2.806672242122437,0.14030506915971203
2014-07-28,2.2537212687893695,0.543549748628225,2.7174443124383503,0.02983958512313213
2014-08-04,2.205734305466967,0.42101884938019674,2.5137035035398907,0.10947851646584728
2014-08-11,2.043549230707009,0.25868223101763604,2.2183257959677753,0.2669198919318034
2014-08-18,1.8539327127451415,0.06183715908890228,1.9689459200919612,0.5515977465245673
2014-08-25,1.6739444632099403,0.2850614586221188,1.7024965101062026,0.9770811882410809
2014-09-01,1.6200719020813745,0.6369453260627054,1.589729464152696,1.4088337490577891
2014-09-08,1.5234486385921315,1.2372026362172872,1.461320104608753,1.8318604356153225
2014-09-15,1.4754228140393828,1.6470825136485983,1.367304138353875,1.9481065338036114
2014-09-22,1.4351206622638728,1.3999434438233511,1.3042113504365769,1.5058721551107388
2014-09-29,1.4152712171508672,0.9969443482322066,1.2754892547758807,1.1035065578998704
2014-10-06,1.5015261921574194,0.10061497459271856,1.3858368135794075,0.505771150872139
2014-10-13,1.5876454434174532,0.34126523675098186,1.4953558066455752,0.23505857743647893
2014-10-20,1.5538559847716644,0.3143180748377307,1.4742279823026674,1.000947559089829
2014-10-27,1.4886743399285034,0.2907777903156059,1.396673501356029,0.554711828632985
2014-11-03,1.3639812320284987,0.16271897914777342,1.2225206710393732,0.7829954490156577
2014-11-10,1.1937172424851172,0.24433867260759945,1.0215121932832298,0.9827881426535965
2014-11-17,1.1837860443389152,0.026629206903688855,0.9804189050681459,1.139806353306315
2014-11-24,1.1975066586554206,0.4590992693208681,1.0156088049279917,0.6623047221908356
2014-12-01,1.5251420763144452,1.0677110495142386,1.4995584101802473,0.3358823989091014
2014-12-08,1.5714258600129012,1.158668292494564,1.563899447153051,0.20523485342594316
2014-12-15,1.5542219607715104,0.7845124551721778,1.6038624680512406,0.5100144827757708
2014-12-22,1.6147286776893088,0.5720594972160612,1.6447492871443201,0.9371073323312403
2014-12-29,1.7649984740773357,1.2947452444472118,1.8255108015332544,0.2327373320286764
2015-01-05,1.8054038052963888,2.009237793401435,1.8314931442461997,1.1279879603361194
2015-01-12,1.8909349078000544,2.5296528704024563,1.9349874487472973,1.8619686895789938
2015-01-19,1.9303784120109528,2.410279409003547,2.0357992696549445,2.0907379909319337
2015-01-26,1.9375915427844277,2.531546739104456,2.071527402785814,2.5171330123004725
2015-02-02,1.7306293879792294,2.2832944750592477,1.775356798251751,1.9707833421045273
2015-02-09,1.7019662858084232,1.799093251881585,1.78058244476535,1.473173211142258
2015-02-16,1.539176811323469,1.853714389435111,1.5588610657334931,1.7598235588651463
2015-02-23,1.4835137286337345,2.0279454790282543,1.5079867839415302,2.4399718701686908
2015-03-02,1.4497019723564224,2.1945251396315197,1.4759096370514295,2.761800120244173
2015-03-09,1.4817703382091452,2.2009132522751442,1.5538034346871892,2.693244127496772
2015-03-16,1.3668882469699088,2.071763082674286,1.4419910058239154,2.470164498909618
2015-03-23,1.4180003745541823,2.2819174476546946,1.5311204763194184,2.5943565466355327
2015-03-30,1.4417541812755583,2.0040171806664806,1.5121344784263795,2.1435622940024657
2015-04-06,1.3765428451237998,1.8773167973941585,1.3504757997619716,1.9913847005520935
2015-04-13,1.3133084554533487,1.7323309672174294,1.2079838525302058,1.7748380518166729
2015-04-20,1.125956613705797,1.3596261907432605,0.8606584647358598,1.4017705196156827
2015-04-27,1.0236099487829626,1.4213645826134345,0.6056838638994794,1.3842550411102024
2015-05-04,0.9984610924159043,1.1732464901991375,0.49194369146728834,1.0521373911632204
2015-05-11,0.9669204332588223,1.1634625648794639,0.449835259978651,1.0212319206044664
2015-05-18,1.0026064807756887,1.2397239957461237,0.3817421348128572,1.1170208074842354
2015-05-25,1.0610444519953155,1.2756666506055079,0.42383612337757876,1.1757616766249837
2015-06-01,1.0169482570648476,1.211391219548824,0.40173444460417684,1.1632221773539346
2015-06-08,0.988031346349989,1.2360313339621436,0.32058633030293804,1.156187763671511
2015-06-15,0.8214924467658973,1.1773321887890833,0.047827297875063825,1.0104121402933286
2015-06-22,0.7552773894812111,1.2042447292039131,0.21894969390645222,0.9786456866138109
2015-06-29,0.6689801053997844,1.4602939023906134,0.5027131719219068,1.2140932780844942
2015-07-06,0.571753057935381,0.6156180249062853,0.9038717418096186,0.7821586806937164
2015-07-13,0.289924291882943,1.0764116003085287,1.5017124035999254,1.226559446785704
2015-07-20,0.7547144939718763,1.372805364617923,0.9680716382632375,1.5841371606698078
2015-07-27,1.404339865151518,1.5860154330647576,0.7088248104680532,1.787489195242049
2015-08-03,1.6398373573191636,2.2972729404352497,0.7728875203601752,2.3760181914382876
2015-08-10,2.330425320146643,1.9864600901135971,0.33576354254692387,2.0856903336154087
2015-08-17,3.3916609137436784,1.560351351329968,1.680728160929772,1.6789667965486932
2015-08-24,3.0344929226762365,1.7336968011970502,1.8571556413870385,1.7358184627450266
2015-08-31,2.716848460080054,2.328355706374975,1.9142045575269733,2.4674140246921583
2015-09-07,2.216457084674287,2.024338762454514,1.6115452099149639,2.061181266074797
2015-09-14,1.2366493928260298,1.9490988557470332,0.688527217530278,1.8615144119753404
2015-09-21,1.3063987313249716,1.7464439089779304,0.8902605353924471,1.8245158330183273
2015-09-28,1.2830502193271152,1.6227030461992418,0.9859004020410966,1.6568857427897097
2015-10-05,1.2111431958160739,1.0171042517618838,0.8088420960866924,1.1329647321695862
2015-10-12,0.23487734754478518,0.7982957209159363,1.4356653364625491,1.0149584946490626
2015-10-19,0.25616830268988283,0.7601163540119867,1.6855254166874507,0.9743083134850475
2015-10-26,0.6015257820538129,0.7058052874386699,0.3986129261344854,0.9503675824914926
2015-11-02,0.6799412760024871,0.5529433291533284,0.01701887662877148,0.8601403395382292
2015-11-09,0.05858650387282882,0.28034212464003994,0.6355142658785283,0.5525615073358933
2015-11-16,1.438854183659186,0.45062850073585764,1.2062136759263133,0.6594087624486272
2015-11-23,1.513587599078772,0.4226268960786007,1.4244481361191397,0.6576715305420525
2015-11-30,1.4621642932658916,0.16975570192069456,1.3836865851090763,0.4037217527144097
2015-12-07,1.4712001533498409,0.052544000291742846,1.486425284950028,0.20679698427536392
2015-12-14,1.3462261855430762,0.1494688936365323,1.4205683873498007,0.17825654587118697
2015-12-21,1.175238951579821,0.21918133958191058,1.0186125234611543,0.23311145066891698
2015-12-28,1.2325510438710743,0.18761496476491288,0.8658251650928531,0.42082203813675434
2016-01-04,1.187778906567776,0.8671384592575994,0.5966927281732154,0.18666836481080662
2016-01-11,1.727803442449106,0.9979266230547154,1.0815199483741975,0.3899782982576464
2016-01-18,2.170205403185517,0.8354002248001612,1.632581635667534,0.49882003312882234
2016-01-25,2.4306599702337346,1.7094185933551638,2.034917299373171,0.7379510561690715
2016-02-01,2.3336824619773258,3.003508329603259,1.7906303435882056,2.1887976411290646
2016-02-08,2.1379340491700325,2.265816972258267,1.4447539326836862,1.6951353891513383
2016-02-15,1.9535443329290505,1.5574949194540788,1.1781073397456876,0.8928678977732882
2016-02-22,1.784558158580581,1.4396125919977423,1.0239391987293052,0.8761144417935002
2016-02-29,1.3912742680726884,1.981241572983556,0.43818902758548395,1.8402725980182997
2016-03-07,1.0471464416182494,1.968730570225806,0.044358093938626955,1.8084399604467805
2016-03-14,0.6864587373408746,2.367582253702959,0.5940808732333199,2.0894694760486447
2016-03-21,1.079704741528806,2.6477387212384733,0.08527996425352144,2.8737828124236726
2016-03-28,1.3196282243317285,2.5496667019197243,0.7097698048870285,2.8527891526850206
2016-04-04,1.780371162576572,2.6016262728544395,1.6713330175029208,3.0047979446985558
2016-04-11,2.113320625725955,2.28098765727515,2.381127669436063,2.4415545855387086
2016-04-18,2.229261838583943,2.1015633640319225,2.579220404033589,2.0564046088877834
2016-04-25,2.3902367295840685,2.005717108901673,2.7135383634852572,1.927659224145254
2016-05-02,2.3476948800484463,1.8376001312201744,2.498562565544601,1.6583567236421577
2016-05-09,2.363726622060896,1.7291625126734487,2.4758954368608044,1.6361299405605825
2016-05-16,2.256405412457431,1.5916626540623886,2.33005730333089,1.5175294634333467
2016-05-23,2.0849896057199064,1.3477295586198101,2.178889925503002,1.2236234402896295
2016-05-30,1.9398052915338313,1.2849781408695056,2.0455654527841007,1.1326205310725428
2016-06-06,1.8264862398114488,1.3041891536643073,1.9127081463672941,1.1176982563488282
2016-06-13,1.7524118122084533,1.4202834380897524,1.788875771898834,1.3285187621151844
2016-06-20,1.682987494871682,1.3865283943551148,1.587046459697145,1.2556057067425348
2016-06-27,1.6005269705726868,1.254926236081215,1.406510065426509,1.0088101372621094
2016-07-04,1.5465138389371635,0.5802487269000932,1.3334279767004826,2.1834997035674433
2016-07-11,1.4796060203515726,0.0073814950339896835,1.2151802948536854,1.3558932055019464
2016-07-18,1.3603804311147163,0.08329319868594981,1.055271617891303,1.1449115818225586
2016-07-25,1.2680873266632293,0.04406136904397341,1.0243023499379946,1.0818644577639276
2016-08-01,1.3123906847454627,0.03782684133783059,1.1126172514467754,0.9967969047801216
2016-08-08,1.383895199090726,0.34374800463848865,1.2277530558969019,1.2082038330679112
2016-08-15,2.9679378113008865,0.33641128677804244,3.2410788336330936,1.0593367597893817
2016-08-22,2.56664817015071,0.3323386635078125,2.698898938453116,0.9468074126239377
2016-08-29,2.330235462713086,0.3499661067189912,2.4265896702689425,0.8942901547376026
2016-09-05,2.1326790813667715,0.2641696739926292,2.201631549567429,0.7158813647639397
2016-09-12,1.9655493035419809,0.4207785547433232,2.018585929476,0.7262221582389005
2016-09-19,1.7937423758543778,0.4639209939272436,1.8446985479678897,0.714493989872471
2016-09-26,1.6776226455085288,0.554976679817781,1.7090919000478673,0.7591891641905278
2016-10-03,1.5444487168797318,0.5906747874394631,1.5678277618726337,0.767290618397706
2016-10-10,1.4308778977516456,0.716172641938974,1.4295596562631347,0.7972949002615601
2016-10-17,1.3306335633635613,0.7297955345916423,1.3045622881356032,0.7560901605616221
2016-10-24,1.2747046497040806,0.4793570517696676,1.2398418255252706,0.5333730467439791
2016-10-31,1.2124597353820656,0.36792037706032876,1.150615333167971,0.4732035941968555
2016-11-07,1.1187418763615717,0.23085194731090872,1.0225072276662195,0.48703195442156394
2016-11-14,0.9932272448153111,0.3265684319624494,0.8692853840821435,0.5897293650937172
2016-11-21,0.9056612052562738,0.034871627419417836,0.7517947784685287,0.6351388587337917
2016-11-28,0.8378023426810663,0.26360934922717755,0.6508136503984637,0.42927918054311703
2016-12-05,0.7718548875649942,0.2583358166184656,0.5471054675644546,0.5273458547370184
2016-12-12,0.7077851311559937,1.3003764867634258,0.4521323911840573,0.46183548288239656
2016-12-19,0.6714711638858338,1.8634680894916147,0.37081666716046047,0.882764912691085
2016-12-26,0.6518235485151399,2.3582753179977134,0.33971475713310806,1.62029697219972
2017-01-02,0.6968175834070061,2.2256820098429615,0.43908346747832294,1.3993135476447451
2017-01-09,0.8048045864898832,1.9375832343493111,0.5739172377322034,1.0562825274305863
2017-01-16,0.8314482645681308,1.8159101869448278,0.592324582700509,0.8388209521167184
2017-01-23,0.6462363117889482,1.4113349119243375,0.2750680305058535,0.15258403324715725
2017-01-30,0.5720674061707517,1.340711598456009,0.07583372015830503,0.5228449036656783
2017-02-06,0.6722733642160237,1.3325493669234583,0.7971928179012822,0.8437667086751256
2017-02-13,0.06562270552698064,0.9982435009371549,1.610619029778228,1.5184334630042762
2017-02-20,0.1312390688856737,0.6631147313165849,1.5331407486852493,1.9740785986438127
2017-02-27,0.36397202375051413,0.5057974204551207,1.8765068904997797,1.9568856730077404
2017-03-06,0.7638669606553844,0.331563501360485,1.9487073018307408,1.9544272122916957
2017-03-13,1.115731034280023,0.4726767974894003,2.0388951867812777,1.320067284190955
2017-03-20,1.5284461696867995,0.40952028645117167,2.0160170052120034,0.9551899976426985
2017-03-27,1.8558666419119785,0.22781714243616094,2.0676442594470807,1.0459778926760188
2017-04-03,1.7557837075689733,0.06334912411533067,1.9002575865296747,1.3825750175728009
2017-04-10,1.6328033819797054,0.5269409069778569,1.769010253988365,1.8454927761545792
2017-04-17,1.72544795495092,1.2949522781052722,1.7470588229029063,2.3370634327487747
2017-04-24,1.9315497999680673,2.009191981505238,1.89616966353965,2.6003801935326862
2017-05-01,1.9804294448875264,2.598952988425011,1.9443162291007734,2.776645453465222
2017-05-08,2.018174075276284,2.4645620958741716,1.9291364407127713,2.4564631898326246
2017-05-15,1.8155741525498454,2.0836249667197775,1.7707104207352675,2.095486548709552
2017-05-22,1.7644911342336516,1.7819262163669751,1.720098977550289,1.8426830553112457
2017-05-29,1.6672833068612716,1.6125645831803583,1.623715001462366,1.6758169121733981
2017-06-05,1.3959802179602416,1.4615893746070658,1.4569201174881317,1.5934182852749283
2017-06-12,1.3153226359407613,1.4806638658743312,1.4340926596929076,1.6290775147210241
2017-06-19,1.130730444261779,1.4449810878188416,1.3510674794864224,1.6449598533808218
2017-06-26,0.9760057796875367,1.3084794403146998,1.3441339092811984,1.650568380461791
2017-07-03,0.7560187101775464,1.414197519528008,1.2402656774662288,1.7021802335320624
2017-07-10,0.7645574286856268,2.010379558364333,1.2644963235314741,2.0673995625492094
2017-07-17,0.8309728031084587,1.801021726354975,1.3073086427018523,1.8533725093961464
2017-07-24,1.0710480513911314,1.6563055849228367,1.3261421741121158,1.6763277133728758
2017-07-31,0.15557457893586726,1.4120048305147268,0.8183198284146581,1.4289689849307758
2017-08-07,0.32754041859989025,1.4577673628090793,1.2375023210019267,1.3754568281470467
2017-08-14,0.007451714142984315,1.4656126731344177,1.1285364505889717,1.3744300711397968
2017-08-21,0.345305817873543,1.5424952545987523,0.888003622124718,1.4741462297391912
2017-08-28,0.4937235621983406,1.5923128675291909,0.9314138027484239,1.4978444586054216
2017-09-04,0.1908822576596266,1.6411327015978476,1.2626593709008334,1.5742664883110447
2017-09-11,0.10176907377861046,1.786985823303022,1.6078849951872345,1.7335734087352321
2017-09-18,0.7250926932697378,1.9204900995801137,1.9749256772758734,1.8538880968947506
2017-09-25,0.18808904121651454,2.045135986957068,1.7971158224281716,1.9678836363982526
2017-10-02,0.5476979065239135,1.989198839444307,2.026645752151713,1.931198458716785
2017-10-09,0.5382205741836866,1.6475237485233951,2.025546077591275,1.6796043642533491
2017-10-16,0.043355741730600486,1.5376616279725894,1.8060612053508205,1.653748129766178
2017-10-23,0.7131463010779209,1.6332047131450347,1.9045255896459712,1.6844059377186125
2017-10-30,0.7996512527964885,1.7105462369306421,1.8059958850930398,1.7292833918880828
2017-11-06,0.795553153007623,1.7921431698196175,1.6940632953715773,1.8251472647046707
2017-11-13,0.046081908381267765,1.6148113210727575,1.3859183192788935,1.6604782495844292
2017-11-20,0.8920924876763947,1.517280316071577,1.7434928406739008,1.5565920786551477
2017-11-27,1.038508565083907,1.4995461237534962,1.8560569291545497,1.6076412821856134
2017-12-04,0.9546035279779799,1.5441089623902402,1.8309695879501218,1.6280698811534917
2017-12-11,1.004534029337508,1.4127333777805575,1.812539184637115,1.5014906283344798
2017-12-18,1.7247566595722912,1.3603454368839953,1.8482107029637629,1.462372986348508
2017-12-25,1.5478500076591402,1.3808616281490163,1.714864399293297,1.4923747412843238
2018-01-01,1.7809429168779163,1.6304093877734172,1.714244300163813,1.6285639157116973
2018-01-08,1.9401613811027008,1.5989901856034847,1.7799899262218533,1.6094713442956627
2018-01-15,2.093439820712735,1.6333339602237535,1.7845558483601032,1.6173110311794792
2018-01-22,3.143343755182346,1.7462803327148229,2.2657993210997027,1.695570708420289
2018-01-29,2.6662612104860495,1.7125079509547114,2.058047815822819,1.5897664126441113
2018-02-05,2.072215484704072,1.7586373439923382,1.704966758245493,1.5807183210037594
2018-02-12,1.8660287980872734,2.72518180322752,1.5195663571633764,2.6780071369977785
2018-02-19,1.5389273254672058,2.74556160582523,1.3083289012965758,2.658359085654938
2018-02-26,1.667814959461377,2.513355761142953,1.3715069943515017,2.439925423894209
2018-03-05,2.074009212761551,2.3721321819676993,1.6490379918260432,2.3513406763581983
2018-03-12,1.9136248432759635,1.971154820962204,1.6086126517302082,2.064788518614169
2018-03-19,1.4599226231472733,1.317001203741155,1.2996990111472004,1.5546291213913637
2018-03-26,2.7341353752579267,1.0594875016765333,2.4833173600622875,1.4218131490738537
2018-04-02,1.8389279792214808,0.8477094436305032,1.8772674831725191,1.1361700348030475
2018-04-09,1.760154819569057,0.9408951680465547,1.80885945512587,1.170946279327787
2018-04-16,1.9993402140697938,0.9413979517881086,2.033302611910093,1.0970611220214745
