forecast_date,data_date,is_market_day,pred_all,pred_1y,pred_3y,pred_5y,pred_10y
2025-12-20,2025-11-19,False,0.0076921664569152,0.0028256029511362,0.0121265037944981,-0.0138810792561809,0.0235546022176852
2025-12-21,2025-11-19,False,0.007692068485865571,0.0028254952520817955,0.012126311045097015,-0.013881012548453388,0.023554542266893314
