date,RiskScore,Regime,MRDI_Short,MRDI_Long,MA20_MRDI,MA60_MRDI
2005-11-15,,,1.9988588066354043,,,
2005-11-16,,,4.118540419240578,,,
2005-11-17,,,3.108731787571798,,,
2005-11-18,,,1.2021048491721873,,,
2005-11-21,,,2.092724039937973,,,
2005-11-22,,,1.6073804655834898,,,
2005-11-23,,,2.225781536142215,,,
2005-11-28,,,3.058060207010489,,,
2005-11-29,,,2.4856779280429033,,,
2005-11-30,,,3.195589674802714,,,
2005-12-01,,,3.6568241534176584,,,
2005-12-02,,,1.5729443467271862,,,
2005-12-05,,,2.204236369789683,,,
2005-12-06,,,2.1878364508661243,,,
2005-12-07,,,1.717591921113416,,,
2005-12-08,,,2.783115085336143,,,
2005-12-09,,,2.153571051715954,,,
2005-12-12,,,2.4471388266459653,,,
2005-12-13,,,2.9416417274237907,,,
2005-12-14,,,7.016191059858619,,,
2005-12-15,,,3.0806620434097494,,,
2005-12-16,,,1.8308934178391536,,,
2005-12-19,,,2.860193861109689,,,
2005-12-20,,,3.6942410542802504,,,
2005-12-21,,,1.0114472350225288,,,
2005-12-22,,,2.6019509570209265,,,
2005-12-23,,,1.4588029730585612,,,
2005-12-28,,,4.262304233990911,,,
2005-12-29,,,1.1969902358088593,,,
2005-12-30,,,1.3635642095867109,,,
2006-01-04,,,6.872648830906266,,,
2006-01-05,,,2.3222736997328473,,,
2006-01-06,,,4.145643004925968,,,
2006-01-09,,,1.7255212199924357,,,
2006-01-10,,,1.996912711415742,,,
2006-01-11,,,1.4644612810003423,,,
2006-01-12,,,2.098335205297079,,,
2006-01-13,,,2.0672014338546076,,,
2006-01-18,,,3.7572495780899224,,,
2006-01-19,,,2.6262418262014307,,,
2006-01-20,,,4.689564070280446,,,
2006-01-23,,,1.7962019736181847,,,
2006-01-24,,,1.7963386001792414,,,
2006-01-25,,,2.8386054418744724,,,
2006-01-26,,,2.121101979876781,,,
2006-01-27,,,2.992024190463731,,,
2006-01-30,,,1.8874396055905915,,,
2006-01-31,,,1.5778942191079628,,,
2006-02-01,,,2.4475382284926877,,,
2006-02-02,,,2.2836395367552687,,,
2006-02-03,,,2.807147383185403,,,
2006-02-06,,,1.155549728351335,,,
2006-02-07,,,4.802496185800267,,,
2006-02-08,,,2.263560974983078,,,
2006-02-09,,,3.2768565062466446,,,
2006-02-10,,,2.9605418562715156,,,
2006-02-13,,,2.2229947353893746,,,
2006-02-14,,,2.5579885793365476,,,
2006-02-15,,,2.4199705525745325,,,
2006-02-16,,,1.7079147723434027,,,
2006-02-17,,,2.361081320991471,,,
2006-02-22,,,1.7618560128821792,,,
2006-02-23,,,3.078314559084121,,,
2006-02-24,,,2.0306797713545026,,,
2006-02-27,,,2.3881975132398394,,,
2006-02-28,,,2.7694396665740264,,,
2006-03-01,,,2.3483594834038137,,,
2006-03-02,,,2.137590287163524,,,
2006-03-03,,,1.8613308242023339,,,
2006-03-06,,,3.1999050117730543,,,
2006-03-07,,,2.025224675994352,,,
2006-03-08,,,1.6984139652780863,,,
2006-03-09,,,1.3172052594446246,,,
2006-03-10,,,2.8708244861278476,,,
2006-03-13,,,1.6057646546356903,,,
2006-03-14,,,3.2432346812625927,,,
2006-03-15,,,3.1862445871201426,,,
2006-03-16,,,3.546110574131571,,,
2006-03-17,,,1.8281111936995915,,,
2006-03-20,,,2.098102779075916,,,
2006-03-21,,,2.626668150584759,,,
2006-03-22,,,1.8397413060997725,,,
